TOTAL_SECONDS,SNIPPETS,THROUGH_PUT_ROWS,THROUGH_PUT_SIZE,Cluster
2,2,1,14,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,3811,76220,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3200,64000,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
609,2,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,2,0,0,1
1,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
2,1,1,8,1
0,2,0,0,1
0,1,0,0,1
4,6,3644,58308,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
1,2,1,28,1
0,1,0,0,1
1,1,1,88,1
3,5,180,36228,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1098,14,59,950,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,10,11069,3401788,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
21,1,0,0,1
4,3,0,3,1
9,5,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
18,5,192919,12346780,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,0,22,1
0,1,0,0,1
1,2,4,216,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,12,3,140,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,1,8,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
2,4,1,6,1
33,12,108,3893,1
2,4,7915,1393704,1
0,1,0,0,1
2,1,1,30,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,2,0,9,1
1,1,1,16,1
2,4,1,6,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,16,1
1,4,1,12,1
1,1,1,8,1
0,2,0,0,1
3,4,0,4,1
1,4,1,12,1
0,1,0,0,1
1,1,568,11360,1
1,4,1,12,1
1,1,1,20,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
156,90,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
2,1,1712,47936,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
13,1,160,3198,1
3,1,0,29,1
24,3,0,1,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,2,1878,1309268,1
0,1,0,0,1
0,1,0,0,1
3,7,4339,208288,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
3,5,0,0,1
4,6,0,0,1
1,1,1,8,1
7,2,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,0,0,1
3,2,0,8,1
0,1,0,0,1
0,1,0,0,1
5,1,0,2,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,10,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,4,1,12,1
6,1,0,3,1
0,1,0,0,1
0,1,0,0,1
1,2,3487,745296,1
2,1,1,4,1
2,4,1,6,1
1,1,1,8,1
2,4,1,6,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
1,1,1,88,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,4,0,0,1
4,9,820,22960,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,893,19008,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,3,1,6,1
0,4,0,0,1
6,2,16686,34239330,2
0,1,0,0,1
0,1,0,0,1
2,8,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,9,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,58,916,1
15,45,0,0,1
1,2,1,24,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1882,37640,1
0,1,0,0,1
30,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
2,1,1,4,1
2,1,1,6,1
2,4,1,6,1
124,113,25,14162,1
1,1,1,8,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
5,1,0,2,1
1,2,1,24,1
2,1,274862,22242082,3
3,1,218315,22907920,3
1,1,4,368,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
25,1,0,0,1
0,1,0,0,1
0,3,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
4,4,0,2,1
2,4,1,6,1
0,1,0,0,1
0,1,0,0,1
2,2,0,0,1
0,1,0,0,1
0,1,0,0,1
2,3,2221,195736,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,2,1,24,1
1,1,1,28,1
0,1,0,0,1
1,2,1,24,1
32,2,0,1,1
2,2,533,138020,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,32,1
0,1,0,0,1
15,1,0,0,1
1,1,7948,158960,1
0,2,0,0,1
0,1,0,0,1
2,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,2,3688,44256,1
81,2,0,0,1
3,2,0,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
40,3,0,0,1
2,12,674,209806,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,1,1,8,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
5,2,0,3,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
5,4,0,2,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
1,2,1,36,1
2,1,1,4,1
0,2,0,0,1
1,4,1,12,1
22,2,0,1,1
0,1,0,0,1
2,1,1,4,1
1,1,1204,24080,1
1,1,1,20,1
0,1,0,0,1
0,2,0,0,1
1,1,1,12,1
0,1,0,0,1
2,2,13,200,1
0,1,0,0,1
1,1,1,8,1
1,1,1982,39640,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,7,0,0,1
0,1,0,0,1
5,2,1903091,60898899,4
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
1,2,1,24,1
0,1,0,0,1
7,12,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
16,7,12363,19915277,3
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,2,1,24,1
1,3,0,0,1
0,1,0,0,1
1,1,1,8,1
1,2,1,32,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,12,1,56,1
2,2,0,0,1
1,1,3341,93548,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,10174,488352,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,2071,41420,1
5,1,0,2,1
30,2,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
93,2,0,0,1
1,4,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,5,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
2,2,19881,4516094,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,4,1,6,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,4,1,6,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
37,4,0,0,1
9,1,0,2,1
1,2,1,28,1
26,1,0,1,1
0,1,0,0,1
10,1,97436,20126994,3
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,100186,9655248,5
15,3,0,1,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,10,1
0,1,0,0,1
0,1,0,0,1
3,2,85295,23924628,3
0,4,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,4,1
0,1,0,0,1
1,1,1,20,1
1,2,1,28,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
3,1,0,3,1
6,2,0,5,1
1,2,1,28,1
4,4,0,3,1
33,4,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,4,1,12,1
9,9,0,1,1
9,8,0,1,1
0,1,0,0,1
1,1,1,16,1
1,1,0,0,1
0,2,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,4,1,12,1
3,4,0,4,1
0,1,0,0,1
26,109,1950,301174,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
1,1,3833,76660,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
107,11,0,0,1
0,1,0,0,1
0,1,0,0,1
22,4,73262,14442311,5
0,1,0,0,1
0,1,0,0,1
782,1,81116,7138223,5
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,1,1,88,1
10,1,0,0,1
2,2,1,10,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
15,5,0,1,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
65,2,0,0,1
6,4,4250,451977,1
1,1,1,16,1
1,1,3792,106176,1
0,1,0,0,1
2,1,1,12,1
1,4,1,12,1
1,1,1,12,1
0,1,0,0,1
1,1,3764,105392,1
0,1,0,0,1
1,1,1,16,1
0,2,0,0,1
0,1,0,0,1
6,1,557,15591,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
43,1,734059,11744940,5
4,1,0,2,1
0,1,0,0,1
0,1,0,0,1
11,5,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,2075,41500,1
0,1,0,0,1
1,1,1,8,1
1,1,0,0,1
1,1,1107,22140,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,1,0,7,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
11,7,0,0,1
15,3,0,1,1
1,1,1,8,1
0,1,0,0,1
18,10,106,23734,1
1,1,11,872,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
2,2,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,12,1
1,1,0,0,1
2,3,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
3,9,1,57,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,7,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
5,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,3,1,12,1
1,5,1,8,1
0,3,0,0,1
2,1,1,6,1
3,1,0,4,1
0,3,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
5,13,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,3793,75860,1
168,2,0,2,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
9,14,8,694,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,28,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
2,1,1,14,1
0,2,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,12,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
3,1,0,3,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
2,2,1,12,1
2,2,12,506,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,1,16,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,1,1,8,1
0,1,0,0,1
0,4,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,3,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
2,4,1,6,1
0,1,0,0,1
1,1,1,16,1
1,4,1,12,1
0,1,0,0,1
1,2,1,28,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,4,0,0,1
14,1,0,1,1
0,1,0,0,1
1,4,1,12,1
2,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
1,2,1,36,1
0,1,0,0,1
9,4,0,1,1
1,1,1,8,1
0,2,0,0,1
1,1,1,88,1
1,1,1,8,1
1,1,1,16,1
1,1,0,0,1
1,2,1,28,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,8,1
1,1,1,16,1
1,1,2731,54620,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
1,1,3810,106680,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
1,1,1462,40308,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,5,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
3,6,409,8180,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,5,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
2,4,7228,1223430,1
0,1,0,0,1
2,5,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
41,9,0,0,1
1,1,1,16,1
1,1,1,8,1
0,1,0,0,1
1,1,3592,100576,1
0,4,0,0,1
2,1,1,6,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,16,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,32,1
0,1,0,0,1
0,1,0,0,1
1,3,55021,1320504,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
5,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,2,0,5,1
3,10,5783,1779417,1
4,1,0,0,1
29,1,0,1,1
0,1,0,0,1
2,4,30,4852,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,0,0,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,5,1,12,1
1,1,1,88,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
1,1,1,8,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1,24,1
1,1,1,20,1
5,1,434,8672,1
0,1,0,0,1
0,2,0,0,1
1,1,1,8,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,1776,625116,1
0,1,0,0,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
63,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
2,1,1,10,1
1,1,1,16,1
0,2,0,0,1
3,5,5599,1038692,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
4,4,0,3,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
1,2,1,24,1
1,2,1,24,1
3,1,736,14720,1
1,2,1,24,1
1,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
2,8,0,0,1
1,2,1,24,1
0,1,0,0,1
1,1,2023,40460,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
237,1,135687,11587719,5
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
1,1,1,12,1
2,1,332,6630,1
1,2,1,24,1
0,1,0,0,1
0,1,0,0,1
20,3,1396,718518,1
0,1,0,0,1
0,2,0,0,1
0,1,0,0,1
1,3,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
33,8,3363,385825,1
1,1,1,8,1
1,1,1,12,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
4,10,2263,698511,1
0,1,0,0,1
2,2,1,6,1
0,3,0,0,1
0,3,0,0,1
1,1,1,8,1
0,1,0,0,1
1,4,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,1,1,8,1
0,2,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,2,0,0,1
6,2,0,5,1
1,1,1,20,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,4,0,0,1
0,1,0,0,1
6,1,0,3,1
0,1,0,0,1
4,1,0,5,1
38,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,2,24,576,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
1,1,1,12,1
0,1,0,0,1
0,2,0,0,1
3,8,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
4,1,0,2,1
0,1,0,0,1
1,2,1,32,1
0,1,0,0,1
4,13,878,51413,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,4,1,12,1
1,3,0,0,1
0,1,0,0,1
0,1,0,0,1
2,8,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,8,1
1,1,1,12,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
1,1,1,20,1
1,1,1,12,1
0,1,0,0,1
2,1,293253,31573676,2
1,10,12321,3795688,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
0,1,0,0,1
